carpeta,actual,nuevo,fecha_descarga
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_961.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_961.pdf,2026-04-11 18:59:52
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_962.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_962.pdf,2026-04-11 18:59:58
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_963.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_963.pdf,2026-04-11 19:00:04
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_964.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_964.pdf,2026-04-11 19:00:09
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_965.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_965.pdf,2026-04-11 19:00:13
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_966.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_966.pdf,2026-04-11 19:00:19
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_967.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_967.pdf,2026-04-11 19:00:24
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_968.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_968.pdf,2026-04-11 19:00:31
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_969.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_969.pdf,2026-04-11 19:00:35
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_970.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_970.pdf,2026-04-11 19:00:40
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_971.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_971.pdf,2026-04-11 19:00:53
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_972.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_972.pdf,2026-04-11 19:00:58
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_973.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_973.pdf,2026-04-11 19:01:06
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_974.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_974.pdf,2026-04-11 19:01:10
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_975.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_975.pdf,2026-04-11 19:01:15
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_976.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_976.pdf,2026-04-11 19:01:23
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_977.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_977.pdf,2026-04-11 19:01:31
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_978.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_978.pdf,2026-04-11 19:01:35
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_979.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_979.pdf,2026-04-11 19:01:42
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_980.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_980.pdf,2026-04-11 19:01:50
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_981.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_981.pdf,2026-04-11 19:02:07
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_982.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_982.pdf,2026-04-11 19:02:13
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_983.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_983.pdf,2026-04-11 19:02:19
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_984.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_984.pdf,2026-04-11 19:02:26
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_985.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_985.pdf,2026-04-11 19:02:33
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_986.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_986.pdf,2026-04-11 19:02:39
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_987.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_987.pdf,2026-04-11 19:02:47
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_988.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_988.pdf,2026-04-11 19:02:53
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_989.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_989.pdf,2026-04-11 19:03:01
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_990.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_990.pdf,2026-04-11 19:03:08
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_991.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_991.pdf,2026-04-11 19:03:21
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_992.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_992.pdf,2026-04-11 19:03:29
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_993.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_993.pdf,2026-04-11 19:03:33
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_994.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_994.pdf,2026-04-11 19:03:41
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_995.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_995.pdf,2026-04-11 19:03:49
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_996.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_996.pdf,2026-04-11 19:03:54
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_997.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_997.pdf,2026-04-11 19:04:02
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_998.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_998.pdf,2026-04-11 19:04:08
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_999.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_999.pdf,2026-04-11 19:04:15
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1000.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1000.pdf,2026-04-11 19:04:23
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1001.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1001.pdf,2026-04-11 19:04:40
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1002.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1002.pdf,2026-04-11 19:04:46
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1003.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1003.pdf,2026-04-11 19:04:52
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1004.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1004.pdf,2026-04-11 19:04:59
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1005.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1005.pdf,2026-04-11 19:05:04
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1006.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1006.pdf,2026-04-11 19:05:10
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1007.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1007.pdf,2026-04-11 19:05:16
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1008.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1008.pdf,2026-04-11 19:05:24
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1009.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1009.pdf,2026-04-11 19:05:32
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1010.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1010.pdf,2026-04-11 19:05:38
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1011.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1011.pdf,2026-04-11 19:05:49
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1012.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1012.pdf,2026-04-11 19:05:53
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1013.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1013.pdf,2026-04-11 19:06:01
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1014.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1014.pdf,2026-04-11 19:06:07
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1015.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1015.pdf,2026-04-11 19:06:13
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1016.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1016.pdf,2026-04-11 19:06:18
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1017.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1017.pdf,2026-04-11 19:06:26
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1018.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1018.pdf,2026-04-11 19:06:30
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1019.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1019.pdf,2026-04-11 19:06:35
DEPARTAMENTO DE EDUCACION,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1020.pdf,C:\Users\franc\OneDrive\Desktop\UNLU\Pasantia\Scraping UNLU\Scraping UNLU\Descargas\DEPARTAMENTO DE EDUCACION\DEPARTAMENTO_DE_EDUCACION_1020.pdf,2026-04-11 19:06:41
